"listing_id","season","available_days","total_days","availability_ratio","room_type"
"823778544760712349","Spring","116","116","1","Private room"
"823778544760712349","Summer","161","161","1","Private room"
"823778544760712349","Winter","181","181","1","Private room"
"823785132252973344","Autumn","182","182","1","Private room"
"823785132252973344","Spring","116","116","1","Private room"
"823785132252973344","Summer","161","161","1","Private room"
"823785132252973344","Winter","181","181","1","Private room"
"823791976210947950","Autumn","182","182","1","Private room"
"823791976210947950","Spring","115","116","0.991379","Private room"
"823791976210947950","Summer","160","161","0.993789","Private room"
"823791976210947950","Winter","181","181","1","Private room"
"823799601393155137","Autumn","182","182","1","Entire home/apt"
"823799601393155137","Spring","116","116","1","Entire home/apt"
"823799601393155137","Summer","161","161","1","Entire home/apt"
"823799601393155137","Winter","181","181","1","Entire home/apt"
"823806028158085229","Autumn","182","182","1","Private room"
"823806028158085229","Spring","115","116","0.991379","Private room"
"823806028158085229","Summer","160","161","0.993789","Private room"
"823806028158085229","Winter","181","181","1","Private room"
"824123836737792157","Autumn","182","182","1","Private room"
"824123836737792157","Spring","115","116","0.991379","Private room"
"824123836737792157","Summer","160","161","0.993789","Private room"
"824123836737792157","Winter","181","181","1","Private room"
"824132609796191433","Autumn","182","182","1","Private room"
"824132609796191433","Spring","115","116","0.991379","Private room"
"824132609796191433","Summer","160","161","0.993789","Private room"
"824132609796191433","Winter","181","181","1","Private room"
"824140375544981500","Autumn","111","182","0.60989","Private room"
"824140375544981500","Spring","67","116","0.577586","Private room"
"824140375544981500","Summer","92","161","0.571429","Private room"
"824140375544981500","Winter","20","181","0.110497","Private room"
"824308897398012286","Autumn","182","182","1","Private room"
"824308897398012286","Spring","115","116","0.991379","Private room"
"824308897398012286","Summer","122","161","0.757764","Private room"
"824308897398012286","Winter","181","181","1","Private room"
"824319202495878345","Autumn","112","182","0.615385","Private room"
"824319202495878345","Spring","67","116","0.577586","Private room"
"824319202495878345","Summer","160","161","0.993789","Private room"
"824319202495878345","Winter","20","181","0.110497","Private room"
"824327627977930361","Autumn","112","182","0.615385","Private room"
"824327627977930361","Spring","68","116","0.586207","Private room"
"824327627977930361","Summer","161","161","1","Private room"
"824327627977930361","Winter","20","181","0.110497","Private room"
"824334312029297767","Autumn","21","182","0.115385","Private room"
"824334312029297767","Spring","67","116","0.577586","Private room"
"824334312029297767","Summer","91","161","0.565217","Private room"
"824334312029297767","Winter","0","181","0","Private room"
"824342857249753076","Autumn","182","182","1","Private room"
"824342857249753076","Spring","115","116","0.991379","Private room"
"824342857249753076","Summer","160","161","0.993789","Private room"
"824342857249753076","Winter","181","181","1","Private room"
"824349945339112680","Autumn","182","182","1","Private room"
"824349945339112680","Spring","86","116","0.741379","Private room"
"824349945339112680","Summer","160","161","0.993789","Private room"
"824349945339112680","Winter","111","181","0.61326","Private room"
"824356923478292478","Autumn","182","182","1","Private room"
"824356923478292478","Spring","115","116","0.991379","Private room"
"824356923478292478","Summer","160","161","0.993789","Private room"
"824356923478292478","Winter","181","181","1","Private room"
"824364269069942129","Autumn","182","182","1","Private room"
"824364269069942129","Spring","115","116","0.991379","Private room"
"824364269069942129","Summer","160","161","0.993789","Private room"
"824364269069942129","Winter","181","181","1","Private room"
"824368142966771268","Autumn","182","182","1","Entire home/apt"
"824368142966771268","Spring","115","116","0.991379","Entire home/apt"
"824368142966771268","Summer","160","161","0.993789","Entire home/apt"
"824368142966771268","Winter","181","181","1","Entire home/apt"
"824380687287830056","Autumn","182","182","1","Private room"
"824380687287830056","Spring","115","116","0.991379","Private room"
"824380687287830056","Summer","160","161","0.993789","Private room"
"824380687287830056","Winter","181","181","1","Private room"
"824392362435931099","Autumn","182","182","1","Private room"
"824392362435931099","Spring","115","116","0.991379","Private room"
"824392362435931099","Summer","160","161","0.993789","Private room"
"824392362435931099","Winter","181","181","1","Private room"
"824400688842633882","Autumn","91","91","1","Private room"
"824400688842633882","Spring","92","92","1","Private room"
"824400688842633882","Summer","92","92","1","Private room"
"824400688842633882","Winter","90","90","1","Private room"
"824401599451350067","Autumn","182","182","1","Private room"
"824401599451350067","Spring","115","116","0.991379","Private room"
"824401599451350067","Summer","160","161","0.993789","Private room"
"824401599451350067","Winter","181","181","1","Private room"
"824403537872067721","Autumn","91","91","1","Private room"
"824403537872067721","Spring","92","92","1","Private room"
"824403537872067721","Summer","92","92","1","Private room"
"824403537872067721","Winter","90","90","1","Private room"
"824410265449363972","Autumn","182","182","1","Private room"
"824410265449363972","Spring","115","116","0.991379","Private room"
"824410265449363972","Summer","160","161","0.993789","Private room"
"824410265449363972","Winter","181","181","1","Private room"
"824419191993155201","Autumn","182","182","1","Entire home/apt"
"824419191993155201","Spring","115","116","0.991379","Entire home/apt"
"824419191993155201","Summer","160","161","0.993789","Entire home/apt"
"824419191993155201","Winter","181","181","1","Entire home/apt"
"824426086385908244","Autumn","182","182","1","Entire home/apt"
"824426086385908244","Spring","116","116","1","Entire home/apt"
"824426086385908244","Summer","161","161","1","Entire home/apt"
"824426086385908244","Winter","181","181","1","Entire home/apt"
"824441436208363506","Autumn","182","182","1","Private room"
"824441436208363506","Spring","116","116","1","Private room"
"824441436208363506","Summer","152","161","0.944099","Private room"
"824441436208363506","Winter","181","181","1","Private room"
"824446943675561903","Autumn","182","182","1","Private room"
"824446943675561903","Spring","115","116","0.991379","Private room"
"824446943675561903","Summer","160","161","0.993789","Private room"
"824446943675561903","Winter","181","181","1","Private room"
"8244584","Autumn","152","182","0.835165","Private room"
"8244584","Spring","101","116","0.87069","Private room"
"8244584","Summer","92","161","0.571429","Private room"
"8244584","Winter","181","181","1","Private room"
"824462978343041559","Autumn","182","182","1","Private room"
"824462978343041559","Spring","116","116","1","Private room"
"824462978343041559","Summer","161","161","1","Private room"
"824462978343041559","Winter","181","181","1","Private room"
"824559346191312895","Autumn","87","91","0.956044",
"824559346191312895","Spring","24","24","1",
"824559346191312895","Summer","34","69","0.492754",
"824559346191312895","Winter","80","91","0.879121",
"824903041310119091","Autumn","8","91","0.0879121",
"824903041310119091","Spring","0","24","0",
"824903041310119091","Summer","0","69","0",
"824903041310119091","Winter","20","91","0.21978",
"824967584304267732","Autumn","182","182","1","Private room"
"824967584304267732","Spring","116","116","1","Private room"
"824967584304267732","Summer","161","161","1","Private room"
"824967584304267732","Winter","181","181","1","Private room"
"824985271943622402","Autumn","21","182","0.115385","Entire home/apt"
"824985271943622402","Spring","33","116","0.284483","Entire home/apt"
"824985271943622402","Summer","27","161","0.167702","Entire home/apt"
"824985271943622402","Winter","0","181","0","Entire home/apt"
"825021357302174753","Autumn","21","182","0.115385","Entire home/apt"
"825021357302174753","Spring","65","116","0.560345","Entire home/apt"
"825021357302174753","Summer","39","161","0.242236","Entire home/apt"
"825021357302174753","Winter","0","181","0","Entire home/apt"
"825243933352211309","Autumn","75","182","0.412088","Entire home/apt"
"825243933352211309","Spring","25","116","0.215517","Entire home/apt"
"825243933352211309","Summer","45","161","0.279503","Entire home/apt"
"825243933352211309","Winter","20","181","0.110497","Entire home/apt"
"825286716467086246","Autumn","90","91","0.989011",
"825286716467086246","Spring","24","24","1",
"825286716467086246","Summer","62","69","0.898551",
"825286716467086246","Winter","91","91","1",
"825313366891898109","Autumn","0","91","0",
"825313366891898109","Spring","0","24","0",
"825313366891898109","Summer","0","69","0",
"825313366891898109","Winter","0","91","0",
"825791","Autumn","0","91","0","Entire home/apt"
"825791","Spring","44","92","0.478261","Entire home/apt"
"825791","Summer","23","92","0.25","Entire home/apt"
"825791","Winter","0","90","0","Entire home/apt"
"826017228806020950","Autumn","0","91","0",
"826017228806020950","Spring","0","24","0",
"826017228806020950","Summer","0","69","0",
"826017228806020950","Winter","0","91","0",
"826134393590322953","Autumn","0","91","0",
"826134393590322953","Spring","0","24","0",
"826134393590322953","Summer","0","69","0",
"826134393590322953","Winter","0","91","0",
"8263542","Autumn","182","182","1","Private room"
"8263542","Spring","116","116","1","Private room"
"8263542","Summer","147","161","0.913043","Private room"
"8263542","Winter","181","181","1","Private room"
"826535492836767229","Autumn","91","91","1","Private room"
"826535492836767229","Spring","65","92","0.706522","Private room"
"826535492836767229","Summer","92","92","1","Private room"
"826535492836767229","Winter","20","90","0.222222","Private room"
"826670173496337898","Autumn","182","182","1","Private room"
"826670173496337898","Spring","115","116","0.991379","Private room"
"826670173496337898","Summer","161","161","1","Private room"
